id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23728533,Magnifique échoppe avec piscine 2 chambres,7623832,Pierre & Betty,Bordeaux,Nansouty - Saint Gens,44.81228,-0.57232,Entire home/apt,155,4,46,2023-10-28,0.67,2,332,3,3306300623713
23734626,"T2 proche Bordeaux centre, gare & ARENA+ parking",74653342,Sara,Cenon,Gambetta-Mairie-Lissandre,44.84657,-0.53468,Entire home/apt,,2,12,2019-02-17,0.16,1,0,0,
23739873,Logement calme et douillet en plein centre,38137249,Jessica,Bordeaux,Bordeaux Sud,44.83066,-0.56785,Entire home/apt,,3,63,2020-03-18,0.86,1,0,0,33063003985C0
23740652,Chambre dans le centre de Bordeaux,35858814,Angélique,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8317,-0.58456,Private room,,3,43,2020-02-28,0.59,1,0,0,
23744411,Appartement au coeur du centre historique.,5713010,Charlotes,Bordeaux,Centre ville (Bordeaux),44.83888,-0.56986,Entire home/apt,416,365,44,2019-09-24,0.60,1,365,0,1234567890123
23758150,Belle Vue - Appartement 2 chambres,9382960,Kareen,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85098,-0.56969,Entire home/apt,177,1,34,2024-02-24,0.56,50,294,6,3306300134447
23758779,Chambre dans appartement proche Rocher Palmer,87593301,Tayana,Cenon,Palmer-Gravires-Cavailles,44.85873,-0.52318,Private room,,1,85,2020-06-25,1.16,1,0,0,
23763976,Chambre privée sur Mérignac,55582441,Josiane,Merignac,Les Eyquems,44.83155,-0.64879,Private room,,2,37,2023-05-17,0.51,1,0,5,
23764606,T2 dans résidence à Talence avec parking,155538695,Eric,Talence,Talence,44.8031,-0.57841,Entire home/apt,,1,0,,,1,0,0,
23768980,Charmant T2 spacieux sur le Cours de l'Intendance,123170508,Antoine,Bordeaux,Centre ville (Bordeaux),44.84054,-0.57971,Entire home/apt,,2,24,2023-09-17,0.34,1,0,7,3306300797759
23775261,"Fantastic 2 BR, 70sqm with stunning view!",72691486,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85098,-0.56969,Entire home/apt,219,3,2,2022-05-23,0.03,80,294,0,3306300134447
23776562,Bright bachelor suite in the heart of Bordeaux,178382427,Joseph Abraham,Bordeaux,Centre ville (Bordeaux),44.83763,-0.57552,Entire home/apt,,365,0,,,1,0,0,
23784133,Parking privé ☆ Proche tramway ☆ Balcon ☆ Lac 5min,18035055,Julien,Bruges,Bruges,44.87394,-0.58459,Entire home/apt,70,3,11,2024-03-02,0.19,1,254,7,
23802269,Nouveau !! Appart Cosy centre Bordeaux,123869122,Claude,Bordeaux,Centre ville (Bordeaux),44.83903,-0.58151,Entire home/apt,98,5,11,2019-11-07,0.15,1,0,0,330630025437D
23804314,chambre privée avec salle de bain,71136422,Nathalie,Bordeaux,Centre ville (Bordeaux),44.84311,-0.5845,Private room,55,1,125,2023-10-10,1.78,3,359,17,
23815338,Chambre à louer Bordeaux Bastide,23104428,Franck,Bordeaux,La Bastide,44.84234,-0.55445,Private room,,15,0,,,1,0,0,
23817197,"⭐️Le ""Kaïs""⭐️Proche Bordeaux⭐️Arena⭐️studio⭐️",178772081,Nadia,Bouliac,Bouliac,44.81884,-0.51667,Entire home/apt,41,1,248,2024-03-06,3.40,3,84,42,
23818061,"Amazing contemporary loft, opposite the racecourse",178779908,Chris,Le Bouscat,Le Bouscat,44.86791,-0.62067,Entire home/apt,,3,18,2023-06-19,0.25,1,0,2,33069-19-0013
23825955,Joie de vivre et tranquillité à Pessac centre,88021103,Flore,Pessac,Le Vallon-Les Echoppes,44.80776,-0.62575,Private room,,1,44,2019-01-18,0.60,1,0,0,
23832047,Appartement Panoramique,166354900,Teïva,Bordeaux,Bordeaux Maritime,44.86106,-0.56641,Entire home/apt,,365,0,,,1,0,0,
23846460,Grande Maison ensoleillée aux portes de Bordeaux,54985078,Thierry,Villenave-d'Ornon,Villenave-d'Ornon,44.80175,-0.57309,Private room,,2,56,2021-09-05,0.77,1,0,0,
23854348,Grande maison avec jardin proche Bordeaux centre.,5682338,Sébastien,Bgles,Bgles,44.81854,-0.54022,Entire home/apt,170,4,10,2023-09-23,0.17,1,234,5,
23854679,T2 situé dans un endroit paisible,5443693,Marion,Martignas-sur-Jalle,Martignas-sur-Jalle,44.85365,-0.77574,Entire home/apt,,2,1,2019-04-22,0.02,1,0,0,
23866506,"Petit Victoire, Center, Free Parking Possible",50068154,Alatz,Bordeaux,Bordeaux Sud,44.83142,-0.57227,Entire home/apt,66,1,26,2023-12-23,0.36,11,49,2,33063001064B0
23866508,"Le Montaigne, Downtown, Free Parking Possible",50068154,Alatz,Bordeaux,Bordeaux Sud,44.83142,-0.57227,Entire home/apt,72,1,11,2022-05-06,0.18,11,107,0,33063001066BC
23866509,"Le Mauriac, Downtown, Free Parking Possible",50068154,Alatz,Bordeaux,Bordeaux Sud,44.83142,-0.57227,Entire home/apt,72,1,23,2022-12-19,0.32,11,90,0,33063001065B6
23866510,"Le Bonheur, Downtown, Free Parking Possible",50068154,Alatz,Bordeaux,Bordeaux Sud,44.831421,-0.57227,Entire home/apt,78,1,33,2022-12-03,0.51,11,89,0,33063001062A4
23866511,"Le Goya, Downtown, Free Parking Possible",50068154,Alatz,Bordeaux,Bordeaux Sud,44.831421,-0.57227,Entire home/apt,82,1,43,2023-02-19,0.68,11,100,0,33063001068C8
23866512,"Le Montesquieu, Center - Free Parking Possible",50068154,Alatz,Bordeaux,Bordeaux Sud,44.8314014,-0.5722672999999999,Entire home/apt,71,1,26,2023-03-06,0.49,11,129,0,33063001067C2
23902048,Studio contemporain,52738858,Sophie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83404,-0.58697,Entire home/apt,50,2,47,2021-09-19,0.78,1,81,0,33063005637F4
23910140,Quaint studio,123914815,Del,Talence,Talence,44.82204,-0.58639,Entire home/apt,,4,40,2020-10-05,0.55,1,0,0,
23913936,Magnifique maison d'architecte Bordeaux Mérignac,160857721,Gilles Et Julie,Merignac,Capeyron,44.86228,-0.64648,Entire home/apt,150,6,21,2023-07-29,0.29,1,68,2,
23915848,Hyper Centre Bdx : Superbe Appartement T3,87580895,Price,Bordeaux,Centre ville (Bordeaux),44.84069,-0.56928,Entire home/apt,,365,0,,,1,0,0,
23916440,bka bka,70451831,Frederic,Bordeaux,Centre ville (Bordeaux),44.83962,-0.57638,Private room,,1,0,,,1,0,0,1234567891234
23922471,Chambre privée dans maison cœur Bordeaux Bastide,31523560,Nathalie,Bordeaux,La Bastide,44.85049,-0.5417,Private room,,1,41,2019-10-25,0.57,2,0,0,3306300108117
23928920,Maison avec jardin à coté de l'Arena,179891164,Gael,Floirac,Floirac,44.83488,-0.53302,Entire home/apt,,1,1,2018-04-29,0.01,1,0,0,
23932412,havre de paix dans le quartier le plus tendance.,52848621,Catherine,Bordeaux,La Bastide,44.8452,-0.56081,Private room,46,2,120,2023-11-02,1.66,1,89,16,
23967464,"Maison chaleureuse, accueillante et proche tramway",94845751,Florent,Eysines,Eysines,44.88362,-0.64693,Entire home/apt,,2,29,2023-09-10,0.41,1,0,1,
23971585,Private room - Heart of the city,102660043,Marie,Bordeaux,Bordeaux Sud,44.82961,-0.57633,Private room,,3,12,2018-07-19,0.16,1,0,0,
23987462,Chambre sur les quais des Chartrons,43417613,Maeva,Bordeaux,Bordeaux Maritime,44.85955,-0.56311,Private room,,1,113,2019-06-23,1.55,1,0,0,
23991998,Maison Bordeaux centre,14405242,Etienne,Bordeaux,Nansouty - Saint Gens,44.8219,-0.57017,Private room,,6,0,,,2,0,0,
23995901,Magnifique appartement triangle d or,79648140,Sebastien,Bordeaux,Centre ville (Bordeaux),44.84255,-0.57326,Entire home/apt,125,2,67,2024-01-13,0.94,2,46,17,330630011044C
24027519,Ne pas cliquer (test),28038596,Lucas,Talence,Talence,44.79839,-0.60471,Shared room,,1,0,,,1,0,0,
24038908,Superbe studio en plein centre ville historique,30006831,Claudine,Bordeaux,Centre ville (Bordeaux),44.83762,-0.57994,Entire home/apt,40,30,41,2024-02-01,0.59,1,306,3,33063006563BE
24039561,Chambre au centre de Bordeaux,180942545,Nina,Bordeaux,Centre ville (Bordeaux),44.83834,-0.57809,Private room,,1,0,,,1,0,0,
24048638,Appartement - Bordeaux,12644093,Byron,Bordeaux,Bordeaux Sud,44.82958695212804,-0.5711187037708464,Entire home/apt,135,2,18,2023-12-28,1.96,2,148,18,3306300977295
24056964,Chambre avec salle de douche privée,157522391,Maeva,Blanquefort,Blanquefort,44.90651,-0.64633,Private room,56,1,52,2024-03-22,0.72,3,60,19,
24057393,Grande chambre avec salle de douche privée,157522391,Maeva,Blanquefort,Blanquefort,44.90596,-0.64751,Private room,64,1,105,2024-03-20,1.46,3,85,35,
24068137,Saint-Médard-en Jalles : maison de ville moderne,103445817,Nicolas,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.88343,-0.69059,Entire home/apt,,7,15,2022-05-29,0.21,1,0,0,
24070660,Ancienne dépendance rénovée style industriel chic,34529639,Nathalie,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.88833,-0.69469,Entire home/apt,45,2,127,2024-02-23,1.75,1,238,25,
24071709,"Charmante maison familiale,grand jardin et piscine",23038611,Charlotte,Cenon,Plaisance-Loret-Maregue,44.86222,-0.50555,Entire home/apt,199,2,4,2023-08-13,0.06,2,137,2,
24095193,Superb Bordeaux flat in hypercentre for 4 people,181436937,Guillaume,Bordeaux,Centre ville (Bordeaux),44.84301,-0.57193,Entire home/apt,115,1,98,2023-08-06,1.37,3,254,5,3306300147819
24097662,Echoppe Bordelaise proche centre ville,181471265,Sébastien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8367,-0.59361,Entire home/apt,133,2,81,2023-09-24,1.12,1,74,17,3306300302218
24107240,"Chambre+petit déj, 15 mn  aéroport et centre ville",99011554,Dominique,Le Bouscat,Le Bouscat,44.86847,-0.61952,Private room,,1,7,2018-06-18,0.10,1,0,0,
24112790,Maison de ville avec terrasse - Parc Bordelais,276080,Caroline,Bordeaux,Caudran,44.85183,-0.60809,Entire home/apt,219,2,22,2024-01-07,0.31,1,201,9,3306300544727
24129567,Studio 2 personnes au cœur de Bordeaux centre,181778156,Marion,Bordeaux,Centre ville (Bordeaux),44.84493,-0.58435,Entire home/apt,,365,0,,,1,0,0,
24147263,PETIT GITE,129677048,Jose,Bordeaux,La Bastide,44.85437,-0.54405,Entire home/apt,65,2,20,2023-06-22,0.28,1,81,3,330630048900C
24148713,Chambre à Nansouty,85943962,Alexis,Bordeaux,Nansouty - Saint Gens,44.82092,-0.57207,Private room,,1,0,,,1,0,0,
24151897,2 chambres privées dans grande maison bourgeoise,5788399,Florence,Bordeaux,Caudran,44.8517,-0.60596,Private room,93,1,4,2023-10-23,0.12,3,339,2,
24153839,Aux couleurs du printemps,107357568,Valerie,Bordeaux,Bordeaux Sud,44.83151,-0.57319,Private room,32,2,220,2024-02-15,3.04,4,269,54,
24155965,Appartement calme et cosy à 10 min du centre ville,9918331,Yasmine,Cenon,Gambetta-Mairie-Lissandre,44.85659,-0.53472,Entire home/apt,,2,48,2023-05-29,0.67,1,0,1,
24158063,"Chartrons T3 de 65m2, balcon 15m2, parking gratuit",94803903,Olivier,Bordeaux,Bordeaux Maritime,44.86365,-0.57072,Entire home/apt,,3,17,2023-08-29,0.25,1,0,3,3306300212915
24172810,Chambre dans le coeur historique de Bordeaux,13438005,Anaïs,Bordeaux,Centre ville (Bordeaux),44.83699,-0.56891,Private room,,1,7,2018-05-03,0.10,1,0,0,330630011811C
24176118,Charmant appartement au cœur de Bordeaux,73054282,Adrien,Bordeaux,Centre ville (Bordeaux),44.83994,-0.57125,Entire home/apt,,365,0,,,1,0,0,
24200603,Dépendance en T1 bis parc Bordelais,182422846,Ludovic,Bordeaux,Caudran,44.8523,-0.5974,Private room,61,2,109,2023-01-03,1.80,2,71,0,33063003090B1
24201389,⭐⭐⭐ Superbe Duplex vue panoramique et parking⭐⭐⭐,15324644,Aurelien,Bordeaux,Bordeaux Sud,44.82775,-0.55902,Entire home/apt,164,1,127,2024-01-01,1.80,1,105,45,3306300323052
24203279,Maison de ville calme,69654283,Florence,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82565,-0.5962,Entire home/apt,,2,15,2019-08-12,0.21,1,0,0,330630023825E
24203531,Cocon en plein centre de Bordeaux,43017345,Mannaïg,Bordeaux,Bordeaux Sud,44.83405,-0.56566,Entire home/apt,,2,52,2023-05-01,0.78,1,0,1,330630054135A
24205046,Lovely home in Bordeaux 2 steps from train station,6486401,Sarah,Bordeaux,Bordeaux Sud,44.82405,-0.55778,Entire home/apt,,3,3,2023-08-14,0.15,1,0,1,3306300693218
24215090,Chambre à louer.,182558925,Victor,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82354,-0.60209,Private room,,1,150,2023-06-17,2.07,1,264,2,
24220753,"Très belle maison ""la campagne à la ville""",25120191,Anne-Christine,Le Bouscat,Le Bouscat,44.86008,-0.60154,Entire home/apt,330,5,1,2018-08-17,0.01,1,362,0,
24223599,T1 Victoire Bordeaux,180941816,Audrey,Bordeaux,Bordeaux Sud,44.83156,-0.57232,Entire home/apt,,365,7,2018-10-28,0.10,1,0,0,
24263815,Maison familiale Bordeaux grande piscine,23224226,Martin,Bordeaux,Caudran,44.85512,-0.61406,Entire home/apt,500,7,7,2023-09-02,0.10,1,118,1,33063001430F7
24273516,Maison + Terrasse - Jardin Public/Chartrons,134381954,Bénédicte,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85306,-0.57624,Entire home/apt,170,2,52,2024-03-17,1.03,1,221,15,33063005337E5
24275725,Appartement Talençais,133797065,Margaux,Talence,Talence,44.81365,-0.59329,Entire home/apt,,4,8,2018-08-20,0.11,1,0,0,
24278656,"T2 de charme aux Chartrons, vue Garonne + garage",183117791,Benoît,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85042,-0.57145,Entire home/apt,120,3,51,2024-02-01,0.71,1,143,22,33063001325D4
24279174,Residence with swimming pool next to Tram A,183123281,Nicolas,Merignac,Arlac,44.82746,-0.62456,Entire home/apt,,8,42,2022-07-31,0.59,1,0,0,
24301943,Cozy 1 bdm apartment in center Bordeaux.,35319665,Dessi,Bordeaux,Centre ville (Bordeaux),44.8462,-0.59293,Entire home/apt,121,3,43,2023-11-01,0.60,1,197,9,33063001328E6
24306843,Bel appartement lumineux dans Bordeaux avec garage,183368658,Marie-Pierre,Bordeaux,Centre ville (Bordeaux),44.84766,-0.59629,Entire home/apt,85,3,2,2019-10-02,0.03,1,355,0,3306300121387
24308556,Petit appartement à Pessac,35806566,Jessica,Pessac,Le Monteil,44.80206,-0.64449,Entire home/apt,,3,21,2019-10-27,0.30,2,0,0,
24315701,La chambre de Saint Michel,24327463,Romain,Bordeaux,Bordeaux Sud,44.83341,-0.56794,Private room,,1,0,,,3,0,0,
24316968,Splendid and luminous flat for 4 people,181436937,Guillaume,Bordeaux,Centre ville (Bordeaux),44.84393,-0.57,Entire home/apt,115,365,111,2022-08-05,1.55,3,286,0,330630014791F
24318598,T1 bis au Cœur de Bordeaux,83419981,Edwige,Bordeaux,Centre ville (Bordeaux),44.83817,-0.57698,Entire home/apt,,365,13,2019-06-19,0.18,1,0,0,Exempt - hotel-type listing
24321995,Charmant Studio sous les toits en hyper centre,183303017,Léa,Bordeaux,Centre ville (Bordeaux),44.83751,-0.57034,Entire home/apt,66,2,101,2024-03-11,1.41,1,32,41,3306300664869
24322164,Appartement spacieux proche tram,51518098,Alice,Lormont,Lormont,44.87500939438336,-0.5208362685796322,Entire home/apt,93,2,11,2024-03-16,1.51,1,63,11,
24323023,Maison avec piscine à 15 minutes de Bordeaux,183509616,Julien,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.8594,-0.48799,Entire home/apt,,2,1,2018-08-22,0.01,1,0,0,
24324529,T2 très lumineux Bordeaux Caudéran + grand balcon,28157116,Rémi,Bordeaux,Caudran,44.85051,-0.61507,Entire home/apt,83,3,30,2022-08-16,0.42,1,20,0,3306300134965
24324990,Le Bouscat : maison de charme avec piscine,44918884,Arnaud,Bruges,Bruges,44.8742,-0.60206,Private room,,2,11,2018-09-07,0.15,1,0,0,
24328129,Belle chambre centre ville au calme,54613631,Sandrine,Le Bouscat,Le Bouscat,44.86413,-0.59903,Private room,41,1,108,2023-12-22,1.50,1,102,29,
24349060,Havre de paix au balcon de Bordeaux,26735519,Charles,Bouliac,Bouliac,44.81987,-0.49949,Entire home/apt,347,7,12,2023-08-26,0.18,1,124,5,
24367211,Loft Atelier au cœur du centre historique Bordeaux,21719472,Cristine,Bordeaux,Centre ville (Bordeaux),44.83694,-0.57355,Entire home/apt,,3,41,2022-08-25,0.71,1,0,0,3306300366227
24371158,Appartement 3 chambres cosy et lumineux,57729045,Nathalie,Merignac,Capeyron,44.85179,-0.65164,Entire home/apt,110,2,90,2024-01-02,1.25,1,39,9,
24371564,charmant appartement dans l'hyper,183926542,David,Bordeaux,Centre ville (Bordeaux),44.83855,-0.56988,Entire home/apt,,365,0,,,1,0,0,
24371913,"Grande maison, Bordeaux Chartrons",90233116,Alix,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85581,-0.57691,Entire home/apt,,365,23,2021-08-15,0.34,1,173,0,3306300029543
24372593,T1 neuf avec balcon - Hyper centre,79292646,Gaelle,Bordeaux,Bordeaux Sud,44.83323,-0.5758,Entire home/apt,,365,3,2018-06-02,0.04,1,0,0,
24386397,Duplex avec vue sur les toits de Bordeaux,9512016,Mathilde,Bordeaux,Nansouty - Saint Gens,44.82447,-0.56855,Entire home/apt,,365,5,2018-08-09,0.07,1,0,0,
24389292,"chambre avec suite, quartier très calme, super pdj",169293988,Sara,Bordeaux,Centre ville (Bordeaux),44.84379,-0.58985,Private room,75,1,101,2023-12-10,1.44,1,5,12,3306300143828
24390424,Maison de charme avec jardin,2773617,Noelle,Bordeaux,Nansouty - Saint Gens,44.82044,-0.57831,Entire home/apt,168,3,4,2023-10-01,0.40,1,257,4,3306300179694
24390913,Bel appartement à l’emplacement idéal !!,19911658,Audrey,Bordeaux,Bordeaux Sud,44.8313,-0.5618,Entire home/apt,89,365,17,2020-08-20,0.24,1,364,0,
24401418,"Maison au calme, proche Bordeaux",14850111,Anaïs,Merignac,Arlac,44.81602,-0.63047,Entire home/apt,,10,3,2020-08-09,0.05,2,0,0,
24401675,Beau duplex bord de Garonne,351717,Julie,Bordeaux,La Bastide,44.84221,-0.56274,Entire home/apt,,365,8,2018-06-25,0.11,1,0,0,
24408272,Chalet bois dans un écrin de verdure,19250401,Armelle,Le Taillan-Mdoc,Le Taillan-Mdoc,44.92924,-0.67329,Private room,56,2,25,2023-12-14,0.35,3,183,8,
24409543,"Maison ""bohème "" Gradignan",28571636,Sophie,Gradignan,Gradignan,44.76988,-0.63089,Entire home/apt,100,3,13,2022-08-04,0.19,1,153,0,192 D02976 E
24416498,Logement de charme 40m² avec vue Bordeaux Bruges -,13921513,Audrey,Bruges,Bruges,44.88087,-0.58785,Entire home/apt,,2,121,2023-01-16,1.68,1,0,0,
24420486,Superbe T3 avec vue centre ville proche gare Bdx,134250668,David,Bordeaux,Bordeaux Sud,44.82412,-0.56271,Entire home/apt,,4,8,2018-06-25,0.11,1,0,0,33063001472F4
24420554,"Le Grand Victoire, Downtown - Free Parking",50068154,Alatz,Bordeaux,Bordeaux Sud,44.831421,-0.57227,Entire home/apt,82,1,18,2024-02-20,0.29,11,195,2,33063001327E0
24421354,............,53308351,Séverine,Bordeaux,Bordeaux Sud,44.81835,-0.55391,Entire home/apt,,365,5,2018-12-01,0.07,1,0,0,
24421934,Petit paradis au coeur de Bordeaux,104636762,Anne Laure,Bordeaux,Centre ville (Bordeaux),44.8463,-0.58613,Entire home/apt,,365,0,,,1,0,0,
24423750,"Appartement à 20min de Bordeaux, en tramway.",168730198,Loreleï,Merignac,Capeyron,44.8476,-0.64491,Private room,,1,0,,,1,0,0,
24442505,La pause perchée de Saint Michel,24327463,Romain,Bordeaux,Bordeaux Sud,44.83505,-0.56739,Shared room,,1,0,,,3,0,0,
24443951,Appt T3 65m2 idéal pr visiter Bordeaux et Arcachon,184606455,Christophe,Pessac,Le Bourg,44.81058,-0.63254,Entire home/apt,,3,5,2018-08-31,0.07,1,0,0,
24448090,"Appt Spacieux, Calme, Lumineux-Centre de Bordeaux",5662839,Anne,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84661,-0.5787,Entire home/apt,,365,1,2020-03-03,0.02,1,179,0,
24457393,Appartement familial plein centre/terrasse/parking,5511040,Chloe,Bordeaux,Centre ville (Bordeaux),44.84175,-0.5892,Entire home/apt,110,5,16,2022-08-13,0.23,1,65,0,33063001473FA
24457745,"Bordeaux, belle maison dans le centre",86861214,Nicolas,Bordeaux,Centre ville (Bordeaux),44.84729,-0.5822,Entire home/apt,76,2,52,2023-12-09,0.72,1,328,13,330630060629F
24462663,Grande maison avec piscine proche de Bordeaux,53167775,Nadine,Eysines,Eysines,44.87961,-0.64885,Entire home/apt,200,7,2,2018-08-29,0.03,1,87,0,
24465302,Charmant petit duplex à 10mn du centre de Bordeaux,38644136,Xavier,Talence,Talence,44.81393,-0.59869,Entire home/apt,40,2,325,2023-10-04,4.50,1,98,34,
24482365,"Mirmont Greek Style, JARDIN PUBLIC (parking opt)",10798726,Julien & Laure-Hélène,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84679,-0.57826,Entire home/apt,97,2,127,2024-01-24,1.83,4,98,2,3306300172901
24487245,Logement entier Chambre indépendante climatisé,136200357,Gloria,Talence,Talence,44.80266,-0.58516,Private room,40,1,407,2024-03-06,5.65,1,72,46,0000
24487865,Belle dépendance proche Bdx & plages calme+piscine,11746901,Karen,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.86382,-0.72223,Private room,70,2,50,2023-10-26,0.71,2,274,7,
24503815,Bordeaux : Maison de ville avec piscine au calme,10233857,Xavier,Le Bouscat,Le Bouscat,44.8653,-0.57853,Entire home/apt,309,3,5,2023-08-18,0.09,1,16,2,
24505425,Charming Duplex 65m2 in downtown Bordeaux,1321988,Aurelia,Bordeaux,Centre ville (Bordeaux),44.84888,-0.58753,Entire home/apt,,7,7,2019-05-26,0.10,1,0,0,33063003545BB
24506723,Entire house near Chateau Pape Clement (2-4 per),27660491,Sandra,Pessac,Le Monteil,44.8071,-0.64787,Entire home/apt,,2,2,2018-06-03,0.03,1,0,0,
24508416,"La Grange  de JoePolly,   Médoc/Bordeaux/Océan",33556447,Sandy,Parempuyre,Parempuyre,44.9475,-0.59853,Entire home/apt,370,7,0,,,1,72,0,
24508451,"Au cœur de Bordeaux, grande chambre indépendante",26836075,Naïc,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85505,-0.57552,Private room,60,2,105,2023-10-22,1.48,1,132,23,
24512091,Maison bobo chic,185166330,Anne-Sophie,Talence,Talence,44.8178,-0.57792,Entire home/apt,,6,21,2019-08-12,0.30,1,0,0,330630098696A
24522266,T1 bis esprit loft proche tram Bx centre atypique.,127835576,Antoine,Talence,Talence,44.81903,-0.58476,Entire home/apt,55,1,483,2024-03-04,6.70,1,248,62,
24527371,Aux portes de Médoc entre Bordeaux et Océan ...,117853284,Denise,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.91439,-0.74335,Entire home/apt,,7,1,2018-08-11,0.01,1,0,0,
24529223,Charmant Apt - Plein centre,30057868,Hubert,Bordeaux,Centre ville (Bordeaux),44.84251,-0.57638,Entire home/apt,,365,4,2019-08-28,0.06,1,173,0,
24542091,Votre havre de sérénité à Pessac.,37592649,Amine,Pessac,Arago-La Chataigneraie,44.79131,-0.64513,Entire home/apt,48,1,266,2024-03-18,3.72,2,164,24,
24549462,Petit studio,185458812,Helene Et Fabrice,Cenon,Plaisance-Loret-Maregue,44.86215,-0.50975,Entire home/apt,32,4,156,2024-03-01,2.17,1,179,34,
24551164,Chambre au grand parc,93026188,Dany,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85672,-0.58342,Private room,,2,4,2020-07-18,0.09,1,0,0,
24551255,"Palais Gallien, 90 sqm, prestige apartment",28298154,David,Bordeaux,Centre ville (Bordeaux),44.84771,-0.58374,Entire home/apt,150,3,133,2024-03-17,2.24,1,274,41,330630035808E
24572394,Profiter du beau temps à Gradignan !,134816584,Maxime,Gradignan,Gradignan,44.76699,-0.61763,Entire home/apt,,1,34,2023-07-15,0.48,1,0,5,
24572699,Bordeaux Saint Augustin - Chambre + Sdb autonome,127881483,Bruno,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83207,-0.6032,Private room,,2,70,2023-12-11,0.97,1,0,3,
24573523,Maison de charme proximité immédiate Bordeaux,35782870,Laurent,Bouliac,Bouliac,44.82222,-0.49947,Entire home/apt,350,7,0,,,1,358,0,
24573886,Villa avec piscine chauffée sur Bordeaux Métropole,185678902,David,Le Haillan,Le Haillan,44.87607,-0.68021,Entire home/apt,,5,5,2020-08-15,0.07,1,0,0,
24574575,*30m² équipé avec Parking*,106236031,Veronique,Bordeaux,Caudran,44.858,-0.62302,Entire home/apt,,3,132,2023-12-15,1.88,1,0,2,330630064822C
24576043,Bel appartement Hyper Centre,16284074,Anne-Cécile,Bordeaux,Centre ville (Bordeaux),44.83962687863284,-0.5776925012469292,Entire home/apt,180,2,44,2024-03-22,3.37,1,193,43,3306300901103
24593297,jolie chambre lumineuse dans colocation,131271145,Chloé,Bordeaux,Bordeaux Sud,44.82172,-0.56343,Private room,,2,11,2020-07-12,0.15,1,0,0,
24594471,2chambres privées avec salle de bain et wc,129390263,Marie,Bordeaux,Caudran,44.83982,-0.61027,Private room,85,2,19,2023-12-10,1.84,1,48,19,
24603793,🛫❤️Romance in the heart of Bordeaux⭐️,57439819,Mathieu,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85183,-0.5783,Entire home/apt,261,3,201,2024-03-14,2.80,1,198,23,330630008411C
24628086,Maison avec piscine sur 3100m de terrain arboré,100556567,Nicolas,Merignac,Beutre,44.80731,-0.70589,Private room,250,6,14,2023-08-21,0.23,1,109,3,
24636371,Appartement de type 3 avec balcon,186189674,Malick,Villenave-d'Ornon,Villenave-d'Ornon,44.77049,-0.58142,Entire home/apt,,1,5,2018-06-24,0.07,1,0,0,
24638798,Beautiful holiday home with pool,86576045,Philippe,Le Taillan-Mdoc,Le Taillan-Mdoc,44.90134,-0.66903,Entire home/apt,300,5,11,2022-08-12,0.15,1,180,0,
24643565,Maison Choupinette,186237501,Fabien,Bouliac,Bouliac,44.82013,-0.51724,Entire home/apt,,1,103,2022-09-09,1.44,1,0,0,
24651648,Maison proche commodité avec deux colocataires,24415918,Julien,Pessac,Saige,44.7898,-0.63213,Private room,23,25,80,2022-04-15,1.12,1,364,0,
24661356,"1 BR apartment, city center",72691486,Arnaud,Bordeaux,Bordeaux Sud,44.83138,-0.5729,Entire home/apt,69,180,0,,,80,266,0,"Available with a mobility lease only (""bail mobilité"")"
24664612,Appartement avec jardinet dans échoppe bordelaise,49710278,Veronique,Bordeaux,Nansouty - Saint Gens,44.82044,-0.58034,Entire home/apt,,365,1,2018-05-20,0.01,1,0,0,
24666598,Echoppe Bordelaise et son petit jardin,51821523,Stephanie,Bordeaux,Bordeaux Sud,44.82315,-0.56113,Entire home/apt,210,3,28,2023-08-16,0.40,1,252,2,330630054902A
