id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12064457,Studio 3/4 pers,59143854,Orane,,6e Arrondissement,45.76867,4.85652,Entire home/apt,,365,0,,,1,0,0,
12076912,Belle chambre dans un endroit calme,13160598,François-Olivier,,4e Arrondissement,45.77716,4.81272,Private room,,1,0,,,1,0,0,
12084438,Meublé de 2 chambres avec terrasse et Parking,5117719,Cecile,,7e Arrondissement,45.73669,4.83803,Entire home/apt,86,10,30,2023-08-31,0.33,17,308,7,6938712457678
12093055,Redisigned 2016 vue Saône parking,16329656,Jack,,1er Arrondissement,45.76799,4.82086,Entire home/apt,117,2,313,2024-03-20,3.26,1,108,72,6938112800017
12109869,Great typical apartment Vieux Lyon,58907070,Sylvain,,5e Arrondissement,45.75942,4.82516,Entire home/apt,,365,14,2018-05-13,0.15,1,0,0,
12120578,FAMILY APPT - 90m2 - PART-DIEU,65023804,David,,3e Arrondissement,45.7534,4.8748,Entire home/apt,,365,39,2017-04-20,0.40,1,0,0,
12129420,Appartement plein centre de Lyon,65089994,Priscille,,1er Arrondissement,45.77239,4.83407,Entire home/apt,,365,2,2016-05-30,0.02,1,0,0,
12132249,Beautiful & Bright T3,52154321,Théo,,7e Arrondissement,45.74725,4.84285,Entire home/apt,,365,0,,,1,0,0,
12140622,Spacious & bright apartment,32211833,Emmanuelle,,8e Arrondissement,45.74611,4.86435,Entire home/apt,,365,0,,,1,0,0,
12144991,Appartement lumineux et calme,63372793,Anne Lise,,5e Arrondissement,45.75561,4.80111,Entire home/apt,,1,100,2019-09-29,1.05,1,0,0,6938512987868
12163978,Carré Anaïs,64446645,Franck,,9e Arrondissement,45.78648,4.7958,Entire home/apt,,365,0,,,1,0,0,
12164384,Appartement cosy Lyon 6ème quartier Brotteaux,14245318,Sophie,,6e Arrondissement,45.76924,4.85478,Entire home/apt,123,2,80,2024-02-24,0.83,3,37,30,6938613254194
12164511,Appart . Bancel / Jean Macé,65335772,Bruno,,7e Arrondissement,45.74716,4.83865,Entire home/apt,59,3,278,2024-01-01,2.88,1,313,20,6938712742146
12165201,Colocation rue Cavenne,47762071,Loretta,,7e Arrondissement,45.75507,4.83901,Private room,,1,6,2016-04-14,0.06,2,0,0,
12167041,92 Avenue de l'europe Jet' d'eau  69008 Le Frêne,65353998,Julien,,8e Arrondissement,45.74103,4.85873,Private room,,1,10,2017-06-27,0.11,1,0,0,
12167265,LOVELY APT IN THE HEART OF OLD LYON,65355952,Alexis,,5e Arrondissement,45.7579,4.824,Entire home/apt,,365,22,2016-07-31,0.23,1,0,0,
12178292,Studio de 20m2 dans une résidence,65436239,Thierry,,3e Arrondissement,45.75659,4.85234,Private room,,1,5,2016-06-23,0.05,1,0,0,
12180742,Appartement très lumineux & calme,30829459,Cécile,,7e Arrondissement,45.74706,4.8547,Shared room,,1,2,2016-07-08,0.02,1,0,0,
12182432,Studio cosy & lumineux avec balcon,12956917,Manon,,9e Arrondissement,45.76795,4.80149,Entire home/apt,,365,2,2016-07-10,0.02,1,0,0,
12185012,Appartement au coeur de Lyon,30751291,Alice,,3e Arrondissement,45.75612,4.84692,Entire home/apt,,365,0,,,1,0,0,
12185996,Appartement de 50m2 vu sur Saône,63069752,Florent,,1er Arrondissement,45.76817,4.81666,Entire home/apt,,365,0,,,1,0,0,
12195282,"Charmant 2 pièces ,Opéra",65559187,Leslie,,1er Arrondissement,45.76856,4.83647,Entire home/apt,,365,17,2018-06-18,0.18,1,0,0,
12195798,Flat in Lyon city center,51810613,Camille,,7e Arrondissement,45.75078,4.84182,Private room,45,1,49,2024-01-14,0.51,1,14,12,
12203985,Appartement au pied du métro /Flat next to metro,28154514,Pauline,,7e Arrondissement,45.7369,4.83748,Entire home/apt,,365,5,2019-12-08,0.05,1,0,0,
12216249,Villa Monplaisir proch centre ville,65709779,Martine,,3e Arrondissement,45.74629,4.87302,Private room,,2,0,,,1,0,0,
12217170,Mon paisible,65715307,Clara,,1er Arrondissement,45.76506,4.83332,Entire home/apt,,365,0,,,1,0,0,
12219519,Chambre dans colocation,7517366,Thomas,,7e Arrondissement,45.75512,4.84269,Private room,,1,0,,,1,0,0,
12219627,"T5 en ville,calme, climatisé, WIFI, proche métro",49847097,Francis,,9e Arrondissement,45.77457,4.8025,Entire home/apt,,2,45,2021-09-13,0.48,1,0,0,6938912665282
12220589,Appartement charmant et agréable,65733530,Clémence,,7e Arrondissement,45.74792,4.84182,Entire home/apt,,365,1,2016-04-07,0.01,1,0,0,
12223867,Appart moderne à Foch,39601828,Alex,,6e Arrondissement,45.76724,4.84239,Entire home/apt,,365,2,2016-08-31,0.02,1,0,0,
12228899,Appt + private garage - view & garden - 2/4 pers,41514618,Arnaud,,1er Arrondissement,45.76836,4.83224,Entire home/apt,,3,88,2021-12-25,0.92,1,0,0,6938113023513
12240716,Studio Lyon idéalement situé,46713763,Gaelle,,8e Arrondissement,45.73852,4.87707,Entire home/apt,,1,36,2023-07-13,0.38,1,0,10,6938813560580
12242483,Calm and comfy apartment with balcony and parking,58133138,Pierre,,3e Arrondissement,45.7594,4.84452,Entire home/apt,120,1,170,2023-10-13,1.79,1,89,14,6938312958725
12245590,"Quartier capucins, appartement T1",1558757,Laurent,,1er Arrondissement,45.76927,4.83336,Entire home/apt,51,14,60,2024-03-01,0.63,4,185,20,6938112867026
12263858,Appartement en duplex Hypercentre,66047704,Cyrille,,7e Arrondissement,45.75373,4.8417,Entire home/apt,,365,1,2016-06-24,0.01,1,0,0,
12277250,"Cocon cool et cosy, sur les quais!",37763389,Maxime,,3e Arrondissement,45.75726,4.84174,Entire home/apt,,365,0,,,1,0,0,
12281178,Appartement de 140m2 plein centre,66174321,Axel,,2e Arrondissement,45.76473,4.83386,Private room,,1,0,,,2,0,0,
12284704,Grande Chambre - Hotel de Ville,66067448,Jules,,1er Arrondissement,45.76848,4.8334,Private room,,1,6,2016-05-04,0.06,1,0,0,
12287050,Canut Pentes croix-rousse,43168306,Clotilde,,1er Arrondissement,45.77184,4.82541,Entire home/apt,,365,1,2016-04-15,0.01,1,0,0,
12290367,Appartement au cœur de Confluence,23040853,Laurent,,2e Arrondissement,45.74367,4.81877,Entire home/apt,,2,18,2020-03-08,0.23,2,0,0,6938212706750
12290407,Chambre au cœur de Confluence,23040853,Laurent,,2e Arrondissement,45.74449,4.81876,Private room,,2,44,2019-09-29,0.47,2,0,0,6938212706750
12305361,CHAMBRE SPACIEUSE PROCHE SANS SOUCI,66350676,Agathe,,3e Arrondissement,45.75017,4.86799,Private room,,1,12,2018-06-21,0.12,1,0,0,
12314633,"T2 Foch, Coeur du 6eme",46960645,Lydie Et Seb,,6e Arrondissement,45.76876,4.84565,Entire home/apt,65,5,32,2024-03-07,0.34,1,171,10,6938612938054
12328134,Appartement Calme près tramway T3,66529108,Daniel,,3e Arrondissement,45.75398,4.88461,Entire home/apt,,365,0,,,1,0,0,
12340468,"Chambre proche Cnsmd Vieux-Lyon, petit-dej parking",28978699,Marie-Hélène,,9e Arrondissement,45.76665,4.81409,Private room,,1,101,2023-10-22,1.04,1,0,6,
12351154,Scandinavian Cosy Flat,15516524,Athénais & Thibaut,,7e Arrondissement,45.75057,4.84979,Entire home/apt,,365,1,2016-04-24,0.01,1,0,0,
12352436,grand studio en centre ville,66709776,Oudey,,1er Arrondissement,45.77337,4.83331,Entire home/apt,,365,0,,,1,0,0,
12358114,City center very nice room + breakfast,15220697,Catherine,,1er Arrondissement,45.76593,4.83029,Private room,70,1,667,2024-03-17,6.95,1,62,87,6938112876330
12364722,Chambre pour 3 au cœur de la Presqu'île de Lyon,66794975,Valérie,,2e Arrondissement,45.76068,4.83243,Private room,,2,0,,,1,0,0,
12373137,Centre/Grand Appartement de Charme,1847979,Charlotte,,1er Arrondissement,45.77072,4.83187,Entire home/apt,,365,112,2020-10-18,1.17,1,0,0,
12374743,Chambre idéalement placée,60474006,Cyril,,7e Arrondissement,45.7288,4.82972,Private room,,1,67,2018-12-09,0.70,1,0,0,
12379052,House up to 10 people/ swimming pool/10mn city,9640173,Brigitte,,4e Arrondissement,45.78024,4.82731,Entire home/apt,1257,3,79,2023-10-07,0.82,1,164,6,2019021180292
12383287,Centre Presqu'Ile - Bel appartement 4 pers.,369826491,WeHost,,2e Arrondissement,45.753746032714844,4.825384140014648,Entire home/apt,86,2,112,2024-03-19,1.36,50,62,32,6938212688439
12397961,"Studio central, au coeur de Lyon!",37230146,Adrien,,5e Arrondissement,45.76121,4.82803,Entire home/apt,,365,4,2016-07-07,0.04,1,0,0,
12400720,Apartement Lyon Pardieu /  quiet street,7751180,Igor,,3e Arrondissement,45.75535,4.85868,Entire home/apt,,90,20,2022-08-31,0.23,1,14,0,6938312985944
12402572,Colocation rue Cavenne,47762071,Loretta,,7e Arrondissement,45.75529,4.83914,Private room,,2,0,,,2,0,0,
12404870,Cosy flat 5 minutes Bellecour,13156069,Sacha,,7e Arrondissement,45.75467,4.84213,Entire home/apt,,365,12,2021-06-17,0.20,1,0,0,
12429148,Bel appart 45 m2 + mezzanine 5m2,31464737,Armelle,,6e Arrondissement,45.76672,4.84361,Entire home/apt,,365,34,2019-01-27,0.35,1,0,0,
12444980,Chambre double très calme. Centre ville à 10 mn !,38757441,Geneviève,,8e Arrondissement,45.74478,4.86512,Private room,,1,3,2018-12-09,0.04,2,0,0,
12458835,Centre Presqu'île Saint-Nizier,31891045,Franck,,2e Arrondissement,45.76305,4.83388,Entire home/apt,,365,2,2016-07-20,0.02,1,0,0,
12463220,Chambre de 10m2  lit simple.,67427042,Guillaume,,6e Arrondissement,45.7644431,4.8518123,Private room,43,1,57,2024-03-17,5.21,2,95,57,
12464540,Appartement traversant sud nord,67452613,Marion,,7e Arrondissement,45.74751,4.8523,Entire home/apt,87,3,31,2024-03-01,0.33,1,75,7,6938712969602
12468178,dans un vaste appartement de 140 m2,14802319,Daniel,,7e Arrondissement,45.73464,4.82662,Private room,,1,0,,,1,0,0,
12480613,LA LOGE -  3 rooms in Lyon 7,4156965,Emilie,,7e Arrondissement,45.73835,4.83106,Entire home/apt,99,28,35,2023-10-13,0.36,19,104,4,6938712367590
12483184,"Appartement 28 m2, 2 pers",60473475,Bernadette,,5e Arrondissement,45.75715,4.80123,Entire home/apt,63,4,38,2024-03-22,0.40,2,286,11,6938512590267
12497629,Appartement dernier étage et grande terrasse,13857259,Marie,,7e Arrondissement,45.74363,4.83514,Entire home/apt,,365,0,,,1,0,0,
12499117,"T1 au Point du jour , LYON 05",67684982,Nicolas,,5e Arrondissement,45.7553,4.79853,Entire home/apt,,365,0,,,1,0,0,
12504759,Appartement agréable à Lyon 3,55643911,Segolene,,3e Arrondissement,45.75258,4.89164,Entire home/apt,,365,0,,,1,0,0,
12510544,"Aprt calme, confortable 4 à 6pers",43655247,Camille,,4e Arrondissement,45.77924,4.83904,Entire home/apt,,365,1,2016-06-19,0.01,3,0,0,
12511709,Ch avec vue sur parc arboré et Lyon,43655247,Camille,,4e Arrondissement,45.77748,4.83902,Private room,,1,0,,,3,0,0,
12518126,Duplex rdc centre-ville+garage(opt),67797314,Emmanuel,,1er Arrondissement,45.77096,4.83045,Entire home/apt,,365,9,2016-07-08,0.10,1,0,0,
12526284,studio coeur de la presqu’île,67857109,Rose Et José,,2e Arrondissement,45.76215,4.83514,Entire home/apt,47,1,906,2024-03-15,9.45,2,41,90,0693821700210
12539770,Great family apartment at the Croix-Rousse,31212881,Rodrigo,,4e Arrondissement,45.77638,4.83018,Entire home/apt,96,4,51,2023-12-31,0.53,1,7,7,6938412622859
12539882,2 pièces Haussmanien proche centre,13926902,Ludivine,,7e Arrondissement,45.75104,4.85202,Entire home/apt,,365,2,2016-12-11,0.02,1,0,0,
12554644,Cosy T2 au coeur du 6ème -  Quartier Foch,19558504,Marion,,6e Arrondissement,45.76737,4.84234,Entire home/apt,85,2,52,2024-02-16,3.33,1,121,40,6938613476405
12579484,Saint Pothin Village with garage,45046998,Brigitte,,6e Arrondissement,45.76605,4.84738,Entire home/apt,155,3,54,2023-12-02,0.56,1,46,5,6938612384164
12591071,"Chambre double, loft croix rousse",30840900,Yohann,,4e Arrondissement,45.77603,4.8301,Private room,,2,7,2021-07-25,0.07,2,1,0,
12597935,Joli appartement 55 m2,68205880,Emilie,,8e Arrondissement,45.73335,4.87815,Entire home/apt,,365,0,,,1,0,0,
12599023,Sha Loggie,57321527,Charline,,6e Arrondissement,45.7683,4.85309,Entire home/apt,,365,2,2016-05-12,0.02,1,0,0,
12601978,Ch confortable à Croix Rousse,43655247,Camille,,4e Arrondissement,45.77746,4.83859,Private room,,1,0,,,3,0,0,
12615797,"La Passerelle, Duplex avec balcon - Quai de Saône",13186151,Deborah Et David,,2e Arrondissement,45.7618,4.83311,Entire home/apt,83,2,433,2024-03-17,5.78,2,246,62,6938212911044
12617315,Nice 2-bedroom apt. 6-8 people - Close Part Dieu,6069421,Audrey,,3e Arrondissement,45.7637,4.86719,Entire home/apt,110,1,46,2023-12-11,0.49,1,210,1,6938612654378
12617545,Appartement en plein coeur de Lyon,37005395,Thibault,,2e Arrondissement,45.7526,4.82681,Entire home/apt,,365,4,2016-07-27,0.04,1,0,0,
12625143,Chambre en hyper centre ville,47899344,Julie,,2e Arrondissement,45.76257,4.83354,Private room,,1,62,2018-12-09,0.65,1,0,0,
12634706,Appartement proche de la Confluence,47759999,Caroline,,2e Arrondissement,45.74367,4.8208,Private room,,1,0,,,2,0,0,
12636251,Grand appartement proche part-dieu,10580068,Clement,,3e Arrondissement,45.75443,4.86817,Entire home/apt,,365,4,2016-12-11,0.04,1,0,0,
12637156,Le Mercière - Joli T2 au coeur de Lyon presqu’île,535586834,Annabelle Bnb Agency,,2e Arrondissement,45.76215362548828,4.832522869110107,Entire home/apt,120,2,124,2024-02-25,1.30,5,111,26,6938212734068
12641716,Proche Lyon Part Dieu 50m2 + garage,68647872,Elodie,,3e Arrondissement,45.75379,4.85922,Entire home/apt,,365,1,2017-11-28,0.01,1,0,0,
12642401,Rez de Jardin à Montchat (Lyon 3°),47009419,Gaëlle,,3e Arrondissement,45.74858,4.8804,Private room,90,1,115,2024-02-11,1.21,2,340,6,
12647198,Appartement Granche Blanche Calme,68692900,Lea,,8e Arrondissement,45.73932,4.88023,Private room,,1,0,,,1,0,0,
12670906,Lyon superb apartment Parc Tête d’Or 95 m² Parking,22716540,Jean-Marc,,6e Arrondissement,45.77427,4.84646,Entire home/apt,179,5,10,2023-09-04,0.11,1,158,2,6938612489577
12707853,Appartement 2 Pièces avec Jardin,69079612,Lise,,8e Arrondissement,45.72802,4.88009,Entire home/apt,,365,0,,,1,0,0,
12720824,Welcome to Lovely Lyon!,19765834,Paul,,7e Arrondissement,45.74531,4.84528,Private room,,1,7,2016-08-20,0.07,1,0,0,
12747490,appartement familial lyon ⚄,66401828,Sandrine,,5e Arrondissement,45.75262,4.80242,Entire home/apt,89,1,16,2023-12-10,0.46,1,27,5,6938512989155
12756984,Joli Rez-de-Jardin tranquille,47009419,Gaëlle,,3e Arrondissement,45.74978,4.87808,Entire home/apt,150,2,9,2022-06-06,0.09,2,26,0,6938312653372
12769674,Exceptional view of Lyon,69478511,Laurent,,5e Arrondissement,45.75255,4.81175,Entire home/apt,,3,96,2022-07-28,1.01,1,0,0,6938512513756
12775202,Cozy and quiet 60 sq METER apartment,67422245,Maryse,,7e Arrondissement,45.75124,4.84895,Entire home/apt,85,365,0,,,1,358,0,
12787037,Chambre typique  Croix Rousse avec accès jardin,10491584,Jérôme,,4e Arrondissement,45.7798,4.83204,Private room,54,14,117,2024-03-11,1.22,3,31,10,
12787484,Mini maison dans les pentes de la Croix-Rousse,4850848,Marie,,1er Arrondissement,45.77206,4.82793,Entire home/apt,49,3,225,2024-03-03,2.37,1,31,24,6938112538018
12789611,"Spacious, bright and quiet",69627363,Laura,,8e Arrondissement,45.73741,4.85606,Entire home/apt,,365,16,2021-05-24,0.17,1,179,0,
12789879,Logement 50m2 Lyon 8e Monplaisir,69624889,Cebeo,,8e Arrondissement,45.74457,4.86645,Entire home/apt,145,365,1,2016-05-29,0.01,1,358,0,
12792202,APPARTEMENT CONFORT LYON 6E MASSENA,32911544,Henri,,6e Arrondissement,45.76745,4.85002,Entire home/apt,90,3,51,2023-07-18,0.53,3,41,11,6938612928552
12793450,"2 pièces Grange Blanche, 45m²",69666563,Orèli,,3e Arrondissement,45.74753,4.87815,Entire home/apt,,365,2,2016-12-10,0.02,1,0,0,
12803196,Jolie studio avec terrasse,69767413,Evelyne,,7e Arrondissement,45.74205,4.83571,Entire home/apt,,365,2,2017-05-18,0.02,1,0,0,
12804631,Appartement pour couple,27488760,Roman,,7e Arrondissement,45.75402,4.8416,Entire home/apt,,365,0,,,1,0,0,
12807736,Beautiful view 5 min from Vieux-Lyon,69807464,Sylvie,,9e Arrondissement,45.76638,4.81739,Entire home/apt,154,1,501,2024-03-07,5.29,1,64,58,6938913016066
12816816,les allées de bagatelles,52641964,Joelle,,8e Arrondissement,45.7372,4.87014,Private room,30,3,16,2023-11-03,0.17,1,140,4,
12818112,La Capitainerie,69920976,Fanny,,3e Arrondissement,45.75266,4.8861,Entire home/apt,,365,0,,,1,0,0,
12818799,2 BEDROOMS FLAT - CROIX ROUSSE,69926303,William,,4e Arrondissement,45.77479,4.82192,Entire home/apt,,365,12,2016-08-25,0.13,1,0,0,
12825899,Appartement,69980761,Robin,,8e Arrondissement,45.72889,4.84991,Private room,,1,0,,,1,0,0,
12829684,Appartement - Lyon Valmy,55309707,Marie,,4e Arrondissement,45.77612,4.8346,Entire home/apt,,365,33,2019-08-18,0.35,1,0,0,
12840110,Appartement 60m2 Lyon 7ème,46315823,Zacharie,,7e Arrondissement,45.7513,4.84086,Entire home/apt,,365,14,2016-12-11,0.15,1,0,0,
12846719,Studio au coeur du Vieux Lyon,70165242,Nathalie,,5e Arrondissement,45.75815,4.82493,Entire home/apt,62,5,390,2024-02-01,4.12,2,45,19,6938512986284
12851967,Guillotière,32151276,Gabriel,,7e Arrondissement,45.75252,4.84143,Entire home/apt,,365,1,2016-07-09,0.01,1,0,0,
12860416,Vue imprenable spacieux croix rousse,23552153,Sophie,,4e Arrondissement,45.77202,4.8174,Entire home/apt,,365,1,2016-07-12,0.01,1,0,0,
12867771,Cozy duplex with terrace / Part Dieu train station,70223290,Franck,,3e Arrondissement,45.75669,4.86349,Entire home/apt,75,3,751,2024-03-05,7.86,1,57,57,6938312890330
12868638,Appartement lumineux,67681519,Nathalie,,7e Arrondissement,45.75041,4.84074,Entire home/apt,,365,0,,,1,0,0,
12869873,trois pièces lumineux,42778344,Nathalie,,7e Arrondissement,45.75058,4.84051,Entire home/apt,,365,1,2016-08-17,0.01,1,0,0,
12882795,Grand appart calme et lumineux,34160092,Beb,,3e Arrondissement,45.7539,4.85305,Entire home/apt,,365,2,2016-07-04,0.02,1,0,0,
12888361,Cosy studio 15' from Part Dieu and center town,9372849,Sonia,,7e Arrondissement,45.73311,4.83996,Entire home/apt,50,3,154,2024-03-07,1.61,2,139,33,6938712437486
12895530,Appartement près de la gare Part-Dieu,70618745,Dalila,,3e Arrondissement,45.75745,4.86963,Private room,,1,117,2021-03-07,1.22,1,0,0,
12895843,"Appart 2 chambres hyper bien situé, climatisé",70621736,Eric,,6e Arrondissement,45.76478,4.84256,Entire home/apt,,365,2,2016-06-27,0.02,2,0,0,
12897085,Cosy appart Lyon 3,63680618,Van,,3e Arrondissement,45.75372,4.87309,Entire home/apt,,365,148,2018-09-02,1.55,2,90,0,
12897652,Little Talita Lyon 3,63680618,Van,,3e Arrondissement,45.75303,4.87781,Entire home/apt,,365,12,2018-08-19,0.17,2,90,0,
12899663,Bel appartement de caractère proche de Part Dieu,5117719,Cecile,,3e Arrondissement,45.75511,4.8441,Entire home/apt,79,5,33,2024-01-23,0.35,17,237,3,6938312450266
12908141,Belle villa au coeur de laCx-Rousse,70748470,Christophe,,4e Arrondissement,45.78045,4.836,Private room,,1,0,,,1,0,0,
12910409,70m2 Flat with terrasse in Confluence,70768783,Henri,,2e Arrondissement,45.74405,4.8221,Entire home/apt,,365,24,2017-12-29,0.25,1,0,0,
12926271,"pleasant, bright and spacious room",70937220,Marine & Mickaël,,3e Arrondissement,45.74328,4.87798,Private room,,1,31,2018-03-30,0.33,1,0,0,
12926290,Au calme à Lyon,37344338,Alexandra,,8e Arrondissement,45.7361,4.85831,Entire home/apt,,365,22,2019-06-18,0.23,1,89,0,
12926821,"Appartement rénové F3 65m2, Lyon 3, idéal coloc",70107328,Mireille,,3e Arrondissement,45.75304,4.86548,Entire home/apt,75,30,0,,,1,51,0,"Available with a mobility lease only (""bail mobilité"")"
12929413,Joli studio 30 M2 en rez de jardin!,42701542,Nadia,,8e Arrondissement,45.73236,4.85873,Entire home/apt,,365,101,2019-03-15,1.07,1,0,0,
12938313,"Chambre Cosy Plein Centre, Opéra",71065582,Blandine Et Marie,,1er Arrondissement,45.76791,4.83681,Private room,,2,0,,,1,0,0,
12939973,Chambre en hauteur à la Part-Dieu,63403900,Aurélia,,3e Arrondissement,45.75789,4.85372,Private room,,1,4,2016-06-22,0.04,1,0,0,
12948012,appartement lyon 8ème,71116095,Morane,,8e Arrondissement,45.73733,4.86773,Entire home/apt,,365,0,,,1,0,0,
12952611,Home GAILLETON,68539395,Daniel,,2e Arrondissement,45.75194,4.83077,Entire home/apt,,365,2,2016-06-21,0.02,1,0,0,
12964925,Sweet Home au coeur du vieux Lyon,17182361,Louise,,5e Arrondissement,45.76192,4.8283,Entire home/apt,,365,17,2018-04-30,0.18,1,0,0,
12965797,Cosy studio next to Debourg station,9372849,Sonia,,7e Arrondissement,45.7332,4.83956,Entire home/apt,60,3,105,2024-02-09,1.11,2,150,20,6938712535575
12969933,"3-room-Charming-Quiet, Cozy-Garage-Tête d'Or Park",61843546,Dominique,,6e Arrondissement,45.76929,4.85458,Entire home/apt,71,3,76,2023-12-10,0.84,1,289,10,6938612468989
12980451,Large and lovely apartment,1634094,Sonia,,3e Arrondissement,45.75383,4.85005,Entire home/apt,,365,17,2017-08-19,0.18,1,0,0,
12981897,En plein cœur de cordeliers à proximité de tout,71478165,Charlene,,2e Arrondissement,45.75525,4.83325,Entire home/apt,,365,11,2016-09-05,0.12,1,0,0,
12983389,75m2 à côté de la Part Dieu,41341009,Fanny,,3e Arrondissement,45.76272,4.85638,Entire home/apt,,365,0,,,1,0,0,
12985701,Charm Old Lyon near Courthouse 2,17712817,Odile,,5e Arrondissement,45.76118,4.82741,Entire home/apt,133,5,236,2024-02-12,2.48,3,180,30,6938512378649
12991779,En plein cœur de la presque-île,31537981,Anthony,,1er Arrondissement,45.76638,4.83293,Entire home/apt,237,1,1,2023-09-30,0.17,1,89,1,6938113483767
12993924,T3 lumineux 50m2  traversant vue Fourviere,26464051,Catherine,,9e Arrondissement,45.77749,4.80373,Entire home/apt,83,3,19,2020-09-23,0.20,1,86,0,6938913026954
12995824,"Rare! A deux pas de la place Bellecour, T3 (70m²)",71623993,Victor,,2e Arrondissement,45.7518,4.83326,Entire home/apt,,365,9,2016-11-20,0.10,1,0,0,
12996244,"Chambre chez l'habitant, TRAM direct pour STADE",44828973,Barbara,,3e Arrondissement,45.749488298313025,4.891347148521629,Private room,150,1,3,2016-06-20,0.03,1,90,0,6938313646534
13001495,appartement Vieux Lyon,21582266,Julien,,5e Arrondissement,45.76523,4.8278,Entire home/apt,,365,28,2017-08-22,0.30,1,0,0,
13008978,Duplex 3 bedrooms Part Dieu,68224366,Mira,,3e Arrondissement,45.75757,4.86811,Entire home/apt,57,45,3,2019-08-02,0.03,1,50,0,6938213032788
13010045,"Chambre simple, loft croix rousse",30840900,Yohann,,4e Arrondissement,45.77616,4.83045,Private room,30,2,60,2023-09-15,0.63,2,77,2,
13014854,Bel Appartement Cosy Gare Part-Dieu 44m2,39435466,Lucas,,3e Arrondissement,45.756601300397115,4.863008368719331,Entire home/apt,61,2,35,2024-03-17,6.07,1,56,35,6938312759080
13016468,Big bright room in the heart of Lyon,46280543,Catherine,,7e Arrondissement,45.75296,4.84069,Private room,50,2,122,2023-12-15,1.29,1,22,10,
13017322,"Vue superbe sur Lyon confluence 110 m2 ,3 chambres",1400684,Frederic,,5e Arrondissement,45.74831,4.81264,Entire home/apt,169,3,92,2024-02-17,0.97,1,162,14,
13025229,Casalyon - Coeur de cité,26525446,Thierry,,4e Arrondissement,45.77505,4.8287,Entire home/apt,,30,3,2016-06-27,0.03,1,0,0,"Available with a mobility lease only (""bail mobilité"")"
13028322,belle appart a 5min gare partdieu,71974298,Jahida,,3e Arrondissement,45.75587,4.86227,Entire home/apt,,365,0,,,1,0,0,
13035565,Joli chambre sur la Saône :)!,37562536,Jessica,,9e Arrondissement,45.78494,4.81074,Private room,,1,0,,,1,0,0,
13041098,Nice room on the Bellecour Place,9659454,Cedric,,2e Arrondissement,45.75676,4.8314,Private room,85,1,18,2023-10-06,0.19,1,165,3,
13050148,Chambre lit double Lyon centre,72234277,Sofia,,3e Arrondissement,45.75221,4.8544,Private room,,1,0,,,1,0,0,
13050689,Chambre privée Brotteaux - Part Dieu,45350748,Yvan,,6e Arrondissement,45.76482,4.85595,Private room,42,1,90,2024-02-04,0.98,5,83,13,
13051700,Charmant ancien dans le 6e,72246947,Samir,,6e Arrondissement,45.76589,4.86827,Entire home/apt,,365,7,2017-03-03,0.07,1,0,0,
13053858,Joli appartement au coeur de Lyon -Bellecour/Ainay,15938699,Laury,,2e Arrondissement,45.75627,4.83094,Entire home/apt,,365,7,2017-12-10,0.08,1,0,0,
13054083,Super appart lumineux et central!,37789503,Marion,,7e Arrondissement,45.74423,4.84739,Private room,,15,0,,,1,0,0,
13054389,Appartement avec terrasse au coeur du Vieux Lyon,26742145,Rémi,,5e Arrondissement,45.76649,4.82785,Entire home/apt,,365,0,,,1,0,0,
13057430,47m2 Calme et lumineux à Lyon /,22728178,Camille,,7e Arrondissement,45.7383,4.83099,Entire home/apt,,365,34,2018-02-24,0.36,1,0,0,
13059718,Appartement cosy avec balcon 50m2,4889473,Claire Lise,,6e Arrondissement,45.76676,4.85878,Entire home/apt,,365,26,2017-09-15,0.27,1,0,0,
13060439,Welcome ! Typical Flat in Lyon,12670776,Myriam,,7e Arrondissement,45.75331,4.84,Entire home/apt,,365,0,,,1,0,0,
13060863,La Cosy room,8721160,Thibaut,,3e Arrondissement,45.75476,4.84925,Private room,,1,0,,,1,0,0,
13067729,Duplex hors du temps dans le vieux Lyon,33131057,Fadi-Pierre,,5e Arrondissement,45.75864,4.82539,Entire home/apt,66,2,28,2021-10-28,0.45,1,327,0,6938513066458
13068521,Appartement Canut Centre Lyon,47602572,Luc,,1er Arrondissement,45.77008,4.83504,Entire home/apt,,365,10,2016-11-13,0.11,1,0,0,
13071456,atypical apartment in the heart of the 7th,64778837,Jérome,,7e Arrondissement,45.75199,4.84452,Entire home/apt,54,2,423,2024-02-29,4.49,1,69,48,6938712999690
13081003,"Chambre privée illuminée, près des quais du Rhône",22962593,Jason,,7e Arrondissement,45.74744,4.83905,Private room,,1,0,,,1,0,0,
13084950,Chambre proche de Debourg et de l'ENS Lyon,72612797,Elise,,7e Arrondissement,45.73205,4.8353,Private room,,1,10,2016-07-09,0.11,1,0,0,
13090446,Ambiance Bohème dans le 7e Rue Chevreul,21093761,Aurore,,7e Arrondissement,45.74921,4.84068,Entire home/apt,,4,2,2023-04-15,0.13,1,0,1,6938713381653
13096460,A comfortable accommodation in the heart of Lyon,70101517,Pierre-Henri,,7e Arrondissement,45.75166,4.84471,Entire home/apt,,365,4,2016-12-12,0.04,1,0,0,
